airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
38061432,,109,1,Home Sweet Home!,1,2,https://a0.muscache.com/im/pictures/3de7b98c-1f22-4f4c-a468-5ff6cdae2ae4.jpg?aki_policy=x_large,0,,-96.71992,,33.06896,95.125,House,Private room,https://www.airbnb.com/rooms/38061432,1,Plano
37856126,9.3,165,1,Texas Corporate Housing Solutions Professional Apt,1,3,https://a0.muscache.com/im/pictures/2dcf7dc3-227d-4d80-a09b-32c91e0a5262.jpg?aki_policy=x_large,18,,-96.73391,9221560,33.11716,83.7735,Apartment,Entire home/apt,https://www.airbnb.com/rooms/37856126,1,Plano
20761176,9.9,254,1,Cozy private room near Downtown Plano,1,2,https://a0.muscache.com/im/pictures/315e617d-f0ec-4261-8528-3ac271ef877c.jpg?aki_policy=x_large,89,,-96.69322,,33.0255,42.7832,House,Private room,https://www.airbnb.com/rooms/20761176,1,Plano
8612350,9.7,176,3,Live Now:Dallas North Estates Plano,2,6,https://a0.muscache.com/im/pictures/109392238/692b1dee_original.jpg?aki_policy=x_large,48,,-96.73628,,33.02449,179.472,House,Entire home/apt,https://www.airbnb.com/rooms/8612350,1,Plano
25451039,9.2,235,9,Two Luxurious town homes - walkable to Legacy West,9,16,https://a0.muscache.com/im/pictures/e495abad-ecab-42fc-b6ee-2ef9cc14fc03.jpg?aki_policy=x_large,5,,-96.822,1445390vb,33.085,641.082,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/25451039,1,Plano
43702113,,30,4,Legacy West - Luxury Modern Smart Home w/Game Room,3,10,https://a0.muscache.com/im/pictures/f113fbeb-4798-4150-9cf6-2f9f83e81d91.jpg?aki_policy=x_large,0,,-96.82704,,33.08267,529.8,House,Entire home/apt,https://www.airbnb.com/rooms/43702113,1,Plano
33194404,9.3,193,1,Kasa | Plano | Spacious 1BD/1BA Apartment,1,4,https://a0.muscache.com/im/pictures/543c8a17-aa64-4929-81e5-5417eb101ae0.jpg?aki_policy=x_large,17,,-96.82252,1647770vb,33.07242,101.115,Apartment,Entire home/apt,https://www.airbnb.com/rooms/33194404,1,Plano
34719492,8.7,263,1,LegacyWest Windrose|Corporate|1 Bedroom|Pool View,1,2,https://a0.muscache.com/im/pictures/c7871fc7-de25-45ba-b3e5-d0cd3efb6d21.jpg?aki_policy=x_large,3,,-96.82735,,33.08824,126.873,Apartment,Entire home/apt,https://www.airbnb.com/rooms/34719492,1,Plano
1004277381,0,57,1,"Standard Room, King or Two Doubles",0,2,https://odis.homeaway.com/odis/listing/a264d957-256e-406f-8536-30375a85f8e8.c10.jpg,0,1964963vb,-96.793338,,33.071331,100.263,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004277381,1,Plano
1004285881,0,24,1,Kasa | Plano | Alluring 1BD/1BA Apartment,1,4,https://odis.homeaway.com/odis/listing/0b28f15f-ab17-4ca9-8f95-7af1093ec8ff.c10.jpg,0,1920365vb,-96.8196085,,33.0722348,112,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1004285881,0,Plano
7290820,9.2,125,1,Big Master Bedroom With Garage and Hot Tub,1,2,https://a0.muscache.com/im/pictures/12869129-1231-4f18-9bfb-6f4de5cf6e0b.jpg?aki_policy=x_large,15,,-96.79205,,33.08076,139.188,House,Private room,https://www.airbnb.com/rooms/7290820,1,Plano
1003458717,8,250,1,LegacyWest Windrose|Corporate|1 Bedroom|Pool View,1,2,https://odis.homeaway.com/odis/listing/00b379c6-45fe-447e-bd91-7e466df7b01f.c10.jpg,1,7893547,-96.82532376,,33.08690056,133.885,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1003458717,1,Plano
23497209,10,174,2,Spacious whole floor and room with 2 private baths,2,6,https://a0.muscache.com/im/pictures/e66d229e-9791-4d7a-9bcf-5e1c97427e3f.jpg?aki_policy=x_large,1,,-96.82111,,33.0852,266,Townhouse,Private room,https://www.airbnb.com/rooms/23497209,1,Plano
1002509556,8,309,1,Legacy West|Corporate|1 Bedroom|Balcony,1,2,https://odis.homeaway.com/odis/listing/888687ec-9ad8-4eb5-b2d3-6653534fd697.c10.jpg,1,7221186,-96.82529704,,33.0778368,137.968,Apartment,Entire home/apt,https://www.airbnb.com/rooms/1002509556,1,Plano
31214156,,20,1,Gangding Archaic Hui,2,2,https://a0.muscache.com/im/pictures/99a43e79-57ba-4ea1-9aa8-838406817391.jpg?aki_policy=x_large,0,,-96.73612,,33.03379,156,Apartment,Private room,https://www.airbnb.com/rooms/31214156,1,Plano
39801984,10,193,1,Getaway Home,2,4,https://a0.muscache.com/im/pictures/a4387c9f-6404-41de-bb01-113a1005cc2d.jpg?aki_policy=x_large,15,,-96.74351,,33.03078,29.738,House,Private room,https://www.airbnb.com/rooms/39801984,1,Plano
