airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
24223921,9.6,House,1.0,C.Golf course view from patio w/pool. Lng trm wlcm,1,2,46.3913,https://a0.muscache.com/im/pictures/725ed59d-6458-42f9-84a5-14ef54befe4b.jpg?aki_policy=x_large,57,-97.08298,33.15616,95,Private room,https://www.airbnb.com/rooms/24223921,1,Denton
39067478,,House,1.5,Quiet Retreat,1,2,165.0,https://a0.muscache.com/im/pictures/e43b685f-898f-44d4-b4e3-7b569d587916.jpg?aki_policy=x_large,0,-97.0764,33.20256,52,Private room,https://www.airbnb.com/rooms/39067478,1,Denton
44046665,10.0,House,1.0,Spacious Bedroom near Downtown Denton. #2,1,1,30.6667,https://a0.muscache.com/im/pictures/6876606e-cdd8-427a-9eac-d6fc690d6c4f.jpg?aki_policy=x_large,8,-97.09766,33.14533,47,Private room,https://www.airbnb.com/rooms/44046665,1,Denton
20934759,9.6,Camper/RV,1.0,The Silver Streak,1,3,72.6261,https://a0.muscache.com/im/pictures/1dbc80ec-782f-4d12-a620-beda7bcc1c1e.jpg?aki_policy=x_large,194,-97.046,33.193,331,Entire home/apt,https://www.airbnb.com/rooms/20934759,1,Denton
15998145,9.7,House,1.0,Full cozy studio/bath shared D,1,2,49.635,https://a0.muscache.com/im/pictures/3b0ceea6-48fa-4a9a-b025-c75b9f14e71f.jpg?aki_policy=x_large,206,-97.16068,33.22373,227,Entire home/apt,https://www.airbnb.com/rooms/15998145,1,Denton
30859134,9.7,House,1.0,Modern Home #4 near UNT/ TWU and 35 mins from DFW,1,2,33.4599,https://a0.muscache.com/im/pictures/0846fb90-6da5-404a-b22e-904b942cca0f.jpg?aki_policy=x_large,63,-97.12649,33.15089,276,Private room,https://www.airbnb.com/rooms/30859134,1,Denton
37687057,9.8,House,1.0,The Vogel House by Cynde Joy historic Denton home,1,3,36.7953,https://a0.muscache.com/im/pictures/d01e76c5-3233-4de8-8be7-d80bc4a23865.jpg?aki_policy=x_large,50,-97.13374,33.22514,230,Private room,https://www.airbnb.com/rooms/37687057,1,Denton
45438507,10.0,House,1.0,Luxury BR w/ private bath. Heart of Denton Room G,1,2,41.625,https://a0.muscache.com/im/pictures/miso/Hosting-45438507/original/d7652ae5-851b-4c06-af3b-283f837779ff.jpeg?aki_policy=x_large,1,-97.10481,33.23825,23,Private room,https://www.airbnb.com/rooms/45438507,1,Denton
22305434,9.9,Loft,1.0,The Downtown Denton Experience,2,4,120.444,https://a0.muscache.com/im/pictures/1ec38f72-5ebc-4671-8add-f91b9ec0fa83.jpg?aki_policy=x_large,260,-97.13232,33.21489,203,Entire home/apt,https://www.airbnb.com/rooms/22305434,1,Denton
41723965,9.6,Guest suite,1.0,"Denton Gem, Private Entrance, Outside Fireplace",1,2,57.2387,https://a0.muscache.com/im/pictures/f67fb549-45b8-4638-8b94-9461ef346595.jpg?aki_policy=x_large,10,-97.14864,33.19708,211,Entire home/apt,https://www.airbnb.com/rooms/41723965,1,Denton
