airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
10000350,8.5,Apartment,1.0,Legacy West|Corporate|Studio|Courtyard View,1,2,110.793,https://a0.muscache.com/im/pictures/68ebd669-ada6-4740-9bdb-dd31daba08ff.jpg?aki_policy=x_large,27,-96.82606,33.08106,261,Entire home/apt,https://www.airbnb.com/rooms/10000350,1,Plano
30908721,9.7,House,2.0,Semi-Private Room-TV-fastest Wifi-Coffee-Tea-Water,1,2,29.0,https://a0.muscache.com/im/pictures/21654f17-c3f1-424d-8992-e5fb52ffd41b.jpg?aki_policy=x_large,7,-96.77577,33.05213,38,Shared room,https://www.airbnb.com/rooms/30908721,1,Plano
1003398521,10.0,apartment,1.0,LegacyWest Windrose|Corporate|1 Bedroom|City View,1,2,125.958,https://odis.homeaway.com/odis/listing/d2c1112d-6e84-4546-9f3d-79e3f0b9079a.c10.jpg,6,-96.82612627,33.08888818,247,Entire home/apt,https://www.airbnb.com/rooms/1003398521,1,Plano
27833924,10.0,Apartment,1.0,Legacy West|Corporate|1 Bedroom|Pool View,1,2,139.5,https://a0.muscache.com/im/pictures/dd60e04d-82e5-44c4-876f-696123ba39df.jpg?aki_policy=x_large,4,-96.82788,33.08217,148,Entire home/apt,https://www.airbnb.com/rooms/27833924,1,Plano
35192656,9.7,House,1.5,Legacy Style,1,1,30.1944,https://a0.muscache.com/im/pictures/e586099a-7ad8-4c50-a1d5-94e6512349d9.jpg?aki_policy=x_large,12,-96.73953,33.07251,81,Private room,https://www.airbnb.com/rooms/35192656,1,Plano
37781142,9.6,Condominium,1.5,Elegant 2 BRs West Legacy Prime Location Pool Open,2,8,182.023,https://a0.muscache.com/im/pictures/6c635a6a-cebb-42d5-90b6-c70074a64639.jpg?aki_policy=x_large,30,-96.82178,33.0855,148,Private room,https://www.airbnb.com/rooms/37781142,1,Plano
28155667,10.0,House,2.0,Newly Remodeled West Plano Home,3,6,134.305,https://a0.muscache.com/im/pictures/a789f185-c475-4634-a491-da9711dcbd5a.jpg?aki_policy=x_large,121,-96.78866,33.06311,366,Entire home/apt,https://www.airbnb.com/rooms/28155667,1,Plano
35680667,9.0,House,1.0,"Private Bedroom with a Queen Bed, Central Plano!",1,2,33.9348,https://a0.muscache.com/im/pictures/ad2beb47-1e4b-4d6b-8bf8-631074ca2236.jpg?aki_policy=x_large,34,-96.76262,33.0366,258,Private room,https://www.airbnb.com/rooms/35680667,1,Plano
45657713,10.0,House,2.0,Jasmin meets Elegance in Heart of Plano TX,4,11,329.875,https://a0.muscache.com/im/pictures/4d2b79e5-bef5-4764-b5dd-7ac46c97ed3c.jpg?aki_policy=x_large,1,-96.68656,33.03612,19,Entire home/apt,https://www.airbnb.com/rooms/45657713,1,Plano
33530381,9.5,House,2.5,Spacious luxurious home with backyard pool oasis!,4,10,416.72,https://a0.muscache.com/im/pictures/df84bed3-7a02-4c14-93a8-efea6fd782db.jpg?aki_policy=x_large,54,-96.64775,33.03531,340,Entire home/apt,https://www.airbnb.com/rooms/33530381,1,Plano
38649949,8.3,Apartment,1.0,Long Term Stay Apartment in CityLine! W/Pool & Gym,1,3,98.8487,https://a0.muscache.com/im/pictures/ec5ac753-bd3d-4664-920f-26f0bc066322.jpg?aki_policy=x_large,26,-96.70259,33.00023,282,Entire home/apt,https://www.airbnb.com/rooms/38649949,1,Plano
1003829417,0.0,Condo,1.0,King Suite w/ Pool Access. Free Breakfast Buffet Daily!,1,2,150.722,https://odis.homeaway.com/odis/listing/28bb45cc-ee72-493f-8c12-0f94a02d5009.c10.jpg,0,-96.815376,33.089805,108,Entire home/apt,https://www.airbnb.com/rooms/1003829417,1,Plano
28079746,9.8,House,2.0,"""AirBNB at its best"" Tea Coffee Water FIOS WiFi",1,2,31.75,https://a0.muscache.com/im/pictures/569a318b-8809-40b8-a4e0-94041fa13fe4.jpg?aki_policy=x_large,96,-96.77931,33.05419,184,Private room,https://www.airbnb.com/rooms/28079746,1,Plano
1003829392,0.0,studio,1.0,"Enjoy Free Breakfast, Free Wi-Fi, and an Outdoor Pool",0,3,140.8,https://odis.homeaway.com/odis/listing/68c9f389-a84f-4cfb-929f-3040c816293c.c10.jpg,0,-96.815376,33.089805,30,Entire home/apt,https://www.airbnb.com/rooms/1003829392,1,Plano
1004255175,0.0,house,3.0,Newly remodeled luxury house with a pool&jacuzzi,4,12,582.705,https://media.vrbo.com/lodging/52000000/51580000/51571200/51571164/02c0a7de.c10.jpg,0,-96.74111598,33.02460003,169,Entire home/apt,https://www.airbnb.com/rooms/1004255175,1,Plano
41811691,9.0,Apartment,2.0,LegacyWest|Corporate|2Bed|Courtyard View,2,4,181.733,https://a0.muscache.com/im/pictures/383b4975-e18e-4a06-b003-b0d45ef7421a.jpg?aki_policy=x_large,2,-96.82635,33.08189,51,Entire home/apt,https://www.airbnb.com/rooms/41811691,1,Plano
40115165,10.0,House,1.0,"Nice, clean and private bed in the N Dallas area.",1,1,45.3915,https://a0.muscache.com/im/pictures/1484a4e7-17c4-46f4-9cc4-600da43440d6.jpg?aki_policy=x_large,4,-96.67268,33.03486,81,Private room,https://www.airbnb.com/rooms/40115165,1,Plano
19315992,10.0,Guest suite,1.0,Private Bedroom/Bathroom near Legacy in Plano!,1,2,70.0,https://a0.muscache.com/im/pictures/a29e5588-7743-4fe1-bf54-783b9fc5e830.jpg?aki_policy=x_large,25,-96.84265,33.07,27,Private room,https://www.airbnb.com/rooms/19315992,1,Plano
42750944,10.0,House,1.0,2nd Private Room,1,1,34.6364,https://a0.muscache.com/im/pictures/df956703-5d0f-4f2d-b0e1-60d8ad88bd3d.jpg?aki_policy=x_large,2,-96.78439,33.02398,105,Private room,https://www.airbnb.com/rooms/42750944,1,Plano
25016598,9.9,House,2.0,"Open Backyard, Beautiful Modern Home in West Plano",3,8,204.179,https://a0.muscache.com/im/pictures/eacb04c2-d76d-436d-990d-b80d5b88f426.jpg?aki_policy=x_large,38,-96.79471,33.07662,160,Entire home/apt,https://www.airbnb.com/rooms/25016598,1,Plano
17139331,9.7,Guest suite,1.0,"Large, comfortable, beautiful, 2-night minimum",1,1,40.2371,https://a0.muscache.com/im/pictures/017aeb2a-5b6a-412d-9b00-5f9f975082bc.jpg?aki_policy=x_large,60,-96.76467,33.03367,158,Private room,https://www.airbnb.com/rooms/17139331,1,Plano
34017910,10.0,House,3.0,Bohemian Castle - A little bit of Europe in Plano!,3,6,183.265,https://a0.muscache.com/im/pictures/02c4a7d8-ddd8-40b3-9b00-84e43b3d5856.jpg?aki_policy=x_large,21,-96.73899,33.0249,231,Entire home/apt,https://www.airbnb.com/rooms/34017910,1,Plano
45949015,,Serviced apartment,2.0,Fully equipped apartment home | 2BR in Plano,2,5,58.0,https://a0.muscache.com/im/pictures/e05dc12d-0491-4de8-a7e4-36a95aa0284a.jpg?aki_policy=x_large,0,-96.73,33.022,31,Entire home/apt,https://www.airbnb.com/rooms/45949015,1,Plano
45756036,,Serviced apartment,1.0,Fully equipped apartment home | 1BR in Plano,1,3,46.0,https://a0.muscache.com/im/pictures/ac150dc7-7814-4b1b-90d7-882cbb4f62eb.jpg?aki_policy=x_large,0,-96.73,33.022,31,Entire home/apt,https://www.airbnb.com/rooms/45756036,1,Plano
45242235,10.0,House,1.5,Spacious Room5 private Clean @Safe community Plano,1,3,27.0543,https://a0.muscache.com/im/pictures/35dc5e71-55e8-4cc2-88ba-f1c224dacb5b.jpg?aki_policy=x_large,1,-96.77238,33.0906,31,Private room,https://www.airbnb.com/rooms/45242235,1,Plano
42691361,9.3,Apartment,1.0,CHIC Boho Eclectic Vibes In Legacy West FREE WIFI,0,4,52.9565,https://a0.muscache.com/im/pictures/c6208319-87c8-4d25-a475-367170a77d31.jpg?aki_policy=x_large,3,-96.82668,33.0863,60,Entire home/apt,https://www.airbnb.com/rooms/42691361,1,Plano
1003829376,0.0,condo,1.0,Free Breakfast. Outdoor Pool. Great Location!,1,4,145.209,https://odis.homeaway.com/odis/listing/6b26ff1c-426e-479a-8c3b-283a24726846.c10.jpg,0,-96.815376,33.089805,214,Entire home/apt,https://www.airbnb.com/rooms/1003829376,1,Plano
