airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,longitude,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
15042410,9.8,91,1.0,Sunny Guesthouse in Historic Downtown McKinney,1,2,https://a0.muscache.com/im/pictures/b580c349-889b-4c80-a5b4-bc2b38e374d9.jpg?aki_policy=x_large,90,-96.62508,33.19829,79.8064,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/15042410,1,McKinney
42709777,10.0,37,1.0,The Executive at The Sanctuary House McKinney TX.,1,2,https://a0.muscache.com/im/pictures/b891ef3b-1c57-4995-a8f6-504f9154e8d7.jpg?aki_policy=x_large,1,-96.69518,33.1767,42.0,Villa,Private room,https://www.airbnb.com/rooms/42709777,1,McKinney
44276942,10.0,93,1.0,Texas Corporate Housing Solutions Professional Apt,1,3,https://a0.muscache.com/im/pictures/660a8ddb-5cee-4316-973c-766fdc5f7b3c.jpg?aki_policy=x_large,1,-96.71831,33.13815,105.781,Apartment,Entire home/apt,https://www.airbnb.com/rooms/44276942,1,McKinney
1003893090,10.0,190,1.0,Complete Privacy - 5 min walk to McKinney Historic Sq. You can spend a whole day,1,2,https://media.vrbo.com/lodging/43000000/42350000/42341000/42340972/180-29a2cf61.c10.jpg,14,-96.6216871,33.1982312,54.6429,house,Entire home/apt,https://www.airbnb.com/rooms/1003893090,1,McKinney
36663448,10.0,289,2.0,Historic Downtown McKinney Yellow Bungalow,2,5,https://a0.muscache.com/im/pictures/724167b4-a85b-43b1-b7eb-2d7207ef4cc4.jpg?aki_policy=x_large,7,-96.622,33.197,190.393,House,Entire home/apt,https://www.airbnb.com/rooms/36663448,1,McKinney
43388684,9.3,83,1.0,"Quiet Area, Completely Sanitized, Free Parking",1,2,https://a0.muscache.com/im/pictures/09a5f788-d91f-4cc3-8263-7462ebe4be6a.jpg?aki_policy=x_large,6,-96.70037,33.15703,92.1265,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43388684,1,McKinney
43653547,,31,1.0,Cottage in the country within city limits,0,2,https://a0.muscache.com/im/pictures/miso/Hosting-43653547/original/e69e3a0d-4afa-4170-9390-3babe6f40cc4.jpeg?aki_policy=x_large,0,-96.61749,33.26031,66.9048,Cottage,Entire home/apt,https://www.airbnb.com/rooms/43653547,1,McKinney
8906112,9.8,329,1.0,Airstream Vintage Travel Trailer,1,4,https://a0.muscache.com/im/pictures/14b4bad2-4309-4d61-a988-75bcf24b2614.jpg?aki_policy=x_large,202,-96.62871,33.19465,54.2258,Camper/rv,Shared room,https://www.airbnb.com/rooms/8906112,1,McKinney
33768022,10.0,69,1.0,"Arts and craft home, walk to the Square!",2,2,https://a0.muscache.com/im/pictures/f965e8be-9537-495b-b68e-bf02c1e14731.jpg?aki_policy=x_large,18,-96.61999,33.19805,50.0208,Bed and breakfast,Private room,https://www.airbnb.com/rooms/33768022,1,McKinney
40920739,10.0,305,2.5,Beautiful Luxury Furnished 3 BR Townhome-Mckinney,3,6,https://a0.muscache.com/im/pictures/2c6f08be-cc4b-4539-be47-282a1b0f357a.jpg?aki_policy=x_large,3,-96.70344,33.1538,158.104,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/40920739,1,McKinney
43842577,10.0,60,2.0,Texas Corporate Housing Solutions Professional Apt,2,5,https://a0.muscache.com/im/pictures/7294e090-af48-404a-81af-12a1382d936a.jpg?aki_policy=x_large,1,-96.71763,33.13857,136.375,Serviced apartment,Entire home/apt,https://www.airbnb.com/rooms/43842577,1,McKinney
38868831,9.4,249,1.0,DIAMOND * 1 Bedroom Apt. * COZY!!!,1,2,https://a0.muscache.com/im/pictures/f29301b3-d044-4f39-b2fa-1fcfb03df8d9.jpg?aki_policy=x_large,26,-96.74385,33.2053,53.3445,Apartment,Entire home/apt,https://www.airbnb.com/rooms/38868831,1,McKinney
27612696,10.0,145,1.0,"Clean, quiet, private room in frisco home (D)",1,1,https://a0.muscache.com/im/pictures/58a6d66f-4748-44a6-ab8d-78e565a03c9b.jpg?aki_policy=x_large,8,-96.76612,33.19456,55.0,House,Private room,https://www.airbnb.com/rooms/27612696,1,McKinney
